handle,text,truncated,cleaned_text,subjectivity,polarity,sentiment_analysis
realDonaldTrump,Thank you Nevada! #MakeAmericaGreatAgain #Trump2016 https://t.co/n6hGfdCWuv,False,thank nevada makeamericagreatagain trump,0.0,0.0,neutral
realDonaldTrump,#MakeAmericaGreatAgain #Trump2016 https://t.co/uMLm0Gd3lX,False,makeamericagreatagain trump,0.0,0.0,neutral
realDonaldTrump,"Jeb Bush just got contact lenses and got rid of the glasses. He wants to look cool, but it's far too late. 1% in Nevada!",False,jeb bush got contact lenses got rid glasses wants look cool far late nevada,0.5875,0.08750000000000001,positive
realDonaldTrump,"Just out Nevada poll shows Jeb Bush at 1%, he should take his dumb mouthpiece, @LindseyGrahamSC, and just go home.",False,nevada poll shows jeb bush take dumb mouthpiece lindseygrahamsc home,0.5,-0.375,negative
realDonaldTrump,.@FoxNews is so biased it is disgusting. They do not want Trump to win. All negative!,False,foxnews biased disgusting want trump win negative,0.6,-0.16666666666666666,negative
realDonaldTrump,"I will beat Hillary easily, but Lindsey Graham says I won't, and yet he got zero against me- no cred! Why does FOX put him on?",False,beat hillary easily lindsey graham says yet got zero cred fox put,0.8333333333333334,0.43333333333333335,positive
realDonaldTrump,".@lindseygraham, who had zero in his presidential run before dropping out in disgrace- saying the most horrible things about me on @FoxNews.",False,lindseygraham zero presidential run dropping disgrace saying horrible things foxnews,1.0,-1.0,negative
realDonaldTrump,"Interesting how President Obama so haltingly said I ""would never be president"" - This from perhaps the worst president in U.S. history!",False,interesting president obama haltingly said would never president perhaps worst president history,0.75,-0.25,negative
realDonaldTrump,"""@ChJLuc91: @YomasterJon @RichardTBurnett  Scary how smoothly Cruz looks into the camera and lies about Trump, CANT be #POTUS! #Trump2016""",False,chjluc yomasterjon richardtburnett scary smoothly cruz looks camera lies trump cant potus trump,0.75,-0.04999999999999999,negative
realDonaldTrump,"""@babo_sirin: BUSTED AGAIN: @TedCruz in Hot Water Over Possibly Illegal Fundraising #SCPrimary https://t.co/aaTtAbfOXx"" The guy is bad news",False,babo_sirin busted tedcruz hot water possibly illegal fundraising scprimary guy bad news,0.6722222222222222,-0.3166666666666666,negative
realDonaldTrump,"Why does @megynkelly devote so much time on her shows to me, almost always negative?  Without me her ratings would tank. Get a life Megyn!",False,megynkelly devote much time shows almost always negative without ratings would tank get life megyn,0.30000000000000004,-0.04999999999999999,negative
realDonaldTrump,"""@debdew2:  @brithume @megynkelly @DiamondandSilk FOX: TRUMP HATERS R SCARED BECAUSE THEY LOSE -  TRUMP IS WINNING https://t.co/6umGLYjWhT""",False,debdew brithume megynkelly diamondandsilk fox trump haters scared lose trump winning,0.75,0.5,positive
realDonaldTrump,Thank you  @kayleighmcenany for your nice words - great knowledge and style! We are doing really well in South Carolina. @CNN @donlemon,False,thank kayleighmcenany nice words great knowledge style really well south carolina cnn donlemon,0.65,0.5333333333333333,positive
realDonaldTrump,"""@Good2bqueen67:  @brithume @megynkelly They're too lame to get it, Sir. When you win the election they'll get it.""",False,goodbqueen brithume megynkelly lame get sir win election get,0.575,0.15000000000000002,positive
realDonaldTrump,".@brithume thinks that when Republicans drop out of the race, someone will pick up ALL of that vote. The fact is I will get much of it!",False,brithume thinks republicans drop race someone pick vote fact get much,0.2,0.2,positive
realDonaldTrump,"Explain to @brithume and @megynkelly, who know nothing, that I will beat Hillary and win states (and dem-indie votes) that no other R can!",False,explain brithume megynkelly know nothing beat hillary win states dem indie votes,0.2,0.4,positive
realDonaldTrump,"Will be interviewed by @StephenAtHome tonight by phone- a late show first @CBS @colbertlateshow. Enjoy! 
#Colbert #LSSC",False,interviewed stephenathome tonight phone late show first cbs colbertlateshow enjoy colbert lssc,0.4777777777777778,0.11666666666666668,positive
realDonaldTrump,"Thank you, South Carolina! #MakeAmericaGreatAgain #Trump2016 https://t.co/pIDqnY4IL3",False,thank south carolina makeamericagreatagain trump,0.0,0.0,neutral
realDonaldTrump,"Thank you to the 2,500+ in North Augusta, South Carolina. Lines down the block! Don't forget to VOTE on Saturday! https://t.co/KayUN9rfIV",False,thank north augusta south carolina lines block forget vote saturday,0.0,0.0,neutral
realDonaldTrump,#TeamTrump is thinking of Captain Andrew Maitner. A true American hero. #MaitnerStrong https://t.co/v96l7tUFWy https://t.co/uLuDOHEIB2,False,teamtrump thinking captain andrew maitner true american hero maitnerstrong,0.325,0.175,positive
realDonaldTrump,Just sat down for a great interview with @PHussionWYFF in Greenville today. Watch at 5pm. An amazing day in South Carolina! #VoteTrumpSC,False,sat great interview phussionwyff greenville today watch amazing day south carolina votetrumpsc,0.825,0.7000000000000001,positive
realDonaldTrump,Thank you! #MakeAmericaGreatAgain https://t.co/tIBB3BMUvp,False,thank makeamericagreatagain,0.0,0.0,neutral
realDonaldTrump,"New PPP Poll just out - Trump up big, Cruz, Rubio and Bush down. The debate results, even with a stacked RNC audience, were wonderful!",False,new ppp poll trump big cruz rubio bush debate results even stacked rnc audience wonderful,0.5181818181818182,0.37878787878787873,positive
realDonaldTrump,Spent the full day at meetings and a major rally yesterday in South Carolina. Great people and spirit. Today will be more of the same.,False,spent full day meetings major rally yesterday south carolina great people spirit today,0.475,0.278125,positive
realDonaldTrump,New South Carolina poll from PPP. Thank you! #VoteTrumpSC https://t.co/6618Oi6vle,False,new south carolina poll ppp thank votetrumpsc,0.45454545454545453,0.13636363636363635,positive
realDonaldTrump,"What a night! 10,000 amazing supporters in Greenville, South Carolina! THANK YOU!
VOTE on Saturday! #VoteTrumpSC https://t.co/jXYLRDayB7",False,night amazing supporters greenville south carolina thank vote saturday votetrumpsc,0.9,0.6000000000000001,positive
realDonaldTrump,"Thank you for your continued support!
#MakeAmericaGreatAgain https://t.co/cykncrrSRE",False,thank continued support makeamericagreatagain,0.0,0.0,neutral
realDonaldTrump,"RESPONSE TO THE LIES OF SENATOR CRUZ: https://t.co/9PGo56YTqt
#Trump2016 #VoteTrumpSC",False,response lies senator cruz trump votetrumpsc,0.0,0.0,neutral
realDonaldTrump,"JEB is a hypocrite! Used massive private ""Eminent Domain"" --- Just another clueless politician! 
https://t.co/yZT3lSutt9",False,jeb hypocrite used massive private eminent domain another clueless politician,0.6875,0.0,neutral
realDonaldTrump,"Jeb used Eminent Domain &amp; took advantage of a disabled vet in the process. (2/2)
https://t.co/eiBCld77tV",False,jeb used eminent domain amp took advantage disabled vet process,0.3,-0.2,negative
realDonaldTrump,"I'd like to call JEB a liar, but the truth is he has no clue &amp; never revealed that he used Eminent Domain- when criticizing me! (1/2)",False,like call jeb liar truth clue amp never revealed used eminent domain criticizing,0.0,0.0,neutral
realDonaldTrump,"Now that George Bush is campaigning for Jeb(!), is he fair game for questions about World Trade Center, Iraq War and eco collapse? Careful!",False,george bush campaigning jeb fair game questions world trade center iraq war eco collapse careful,0.6000000000000001,0.02499999999999998,positive
realDonaldTrump,"I will be in South Carolina all week. Saturday is BIG, BIG, BIG! Get out and vote - MAKE AMERICA GREAT AGAIN",False,south carolina week saturday big big big get vote make america great,0.2625,0.2,positive
realDonaldTrump,"Jeb Bush and Ted Cruz are not electable presidential candidates, Hillary would destroy them. Ted may not be eligible to run - born in Canada",False,jeb bush ted cruz electable presidential candidates hillary would destroy ted may eligible run born canada,0.0,-0.2,negative
realDonaldTrump,"Funny that Jeb(!) didn't want help from his family in his failed campaign and didn't even want to use his last name.Then mommy, now brother!",False,funny jeb want help family failed campaign even want use last name mommy brother,0.45555555555555555,-0.08333333333333333,negative
realDonaldTrump,"Ted Cruz, along with Jeb Bush, pushed Justice John Roberts onto the Supreme Court. Roberts could have killed ObamaCare twice, but didn't!",False,ted cruz along jeb bush pushed justice john roberts onto supreme court roberts could killed obamacare twice,0.0,-0.2,negative
realDonaldTrump,"Wow, in the new CBS Poll I went way up into the forties! Thank you!",False,wow new cbs poll went way forties thank,0.7272727272727273,0.11818181818181818,positive
realDonaldTrump,Tickets for future debates should be put out to the general public instead of being given to the lobbyists &amp; special interests - the bosses!,False,tickets future debates put general public instead given lobbyists amp special interests bosses,0.3157738095238095,0.10178571428571428,positive
realDonaldTrump,"Loved the debate last night, and almost everyone said I won, but the RNC did a terrible job of ticket distrbution. All donors &amp; special ints",False,loved debate last night almost everyone said rnc terrible job ticket distrbution donors amp special ints,0.6095238095238096,0.014285714285714277,positive
realDonaldTrump,"Thank you for your support! TOGETHER we will MAKE AMERICA GREAT AGAIN! 
https://t.co/fFN9pisyQ4 https://t.co/VxyuDwZmC9",False,thank support together make america great,0.75,0.8,positive
realDonaldTrump,I will be on Face the Nation with John Dickerson on CBS this morning. Enjoy!,False,face nation john dickerson cbs morning enjoy,0.5,0.4,positive
realDonaldTrump,This shows what a complete &amp; total liar Ted Cruz is- he said he wouldn't have nominated John Roberts. Really? https://t.co/gBnsNgomom,False,shows complete amp total liar ted cruz said nominated john roberts really,0.44999999999999996,0.10000000000000002,positive
realDonaldTrump,"""@autumnandews08: @realDonaldTrump @JebBush Jeb is incompetent and will lose, don't waste your energy on that cry baby!""",False,autumnandews realdonaldtrump jebbush jeb incompetent lose waste energy cry baby,0.18333333333333335,-0.275,negative
realDonaldTrump,"Even though every poll, Time, Drudge etc., has me winning the debate by a lot, @FoxNews only puts negative people on. Biased - a total joke!",False,even though every poll time drudge etc winning debate lot foxnews puts negative people biased total joke,0.6333333333333333,0.06666666666666667,positive
realDonaldTrump,"""@jeffpaine:  @realDonaldTrump you crushed the debate! Thank you!",False,jeffpaine realdonaldtrump crushed debate thank,0.1,-0.1,negative
realDonaldTrump,#GOPDebate #GoogleTrends https://t.co/yVxFubckNs,False,gopdebate googletrends,0.0,0.0,neutral
realDonaldTrump,Hey @glennbeck- see how I beat your boy Ted- in your own Blaze poll? Your endorsement means nothing! #GOPDebate,False,hey glennbeck see beat boy ted blaze poll endorsement means nothing gopdebate,0.0,0.0,neutral
realDonaldTrump,#MakeAmericaGreatAgain! https://t.co/Cwp6Ub5GqJ,False,makeamericagreatagain,0.0,0.0,neutral
realDonaldTrump,"All polls have me winning debate big- Drudge, TIME, etc. Dopey Charles Krauthammer still nasty. He has zero cred- totally dishonest!",False,polls winning debate big drudge time etc dopey charles krauthammer still nasty zero cred totally dishonest,0.5875,-0.2,negative
realDonaldTrump,How can @JebBush beat Hillary Clinton- if he can't beat anyone else on the #GOPDebate stage with $150M? I am the only one who can!,False,jebbush beat hillary clinton beat anyone else gopdebate stage one,0.0,0.0,neutral
realDonaldTrump,Thank you! I miss my father.  https://t.co/1IPVwX0avU,False,thank miss father,0.0,0.0,neutral
realDonaldTrump,"Lightweight @JebBush said tonight he didn't know his family used private eminent domain in Texas- Lie! 
#GOPDebate",False,lightweight jebbush said tonight know family used private eminent domain texas lie gopdebate,0.375,0.0,neutral
realDonaldTrump,"On the way to the #GOPDebate with my wonderful wife @MelaniaTrump.
https://t.co/SnOnu6IHTC https://t.co/f0C429tvHO",False,way gopdebate wonderful wife melaniatrump,1.0,1.0,positive
realDonaldTrump,Ted Cruz is a cheater! He holds the Bible high and then lies and misrepresents the facts!,False,ted cruz cheater holds bible high lies misrepresents facts,0.5399999999999999,0.16,positive
realDonaldTrump,Nasty Ted Cruz is at it again- same dirty tricks he used w/ @RealBenCarson- saying I may not be on ballot &amp; I hold liberal positions. LIES!,False,nasty ted cruz dirty tricks used realbencarson saying may ballot amp hold liberal positions lies,0.9,-0.8,negative
realDonaldTrump,Wow! Honored to be chosen by the highly respected + accurate Washington &amp; Lee Mock Convention. I hope you are right - I will make you proud!,False,wow honored chosen highly respected accurate washington amp lee mock convention hope right make proud,0.7418095238095238,0.3491428571428572,positive
realDonaldTrump,The totally unexpected loss of Supreme Court Justice Antonin Scalia is a massive setback for the Conservative movement and our COUNTRY!,False,totally unexpected loss supreme court justice antonin scalia massive setback conservative movement country,1.0,0.05,positive
realDonaldTrump,Love the people of South Carolina - look very much forward to the debate tonight.,False,love people south carolina look much forward debate tonight,0.4,0.35,positive
realDonaldTrump,"""@AmFree: #Trump On #Ford, #Carrier, Shipping #Jobs To #Mexico: ‘I’m The Only One Who Understands What’s Going On’ https://t.co/JsuiHpQpXX""",False,amfree trump ford carrier shipping jobs mexico one understands going,0.0,0.0,neutral
realDonaldTrump,"""@ThtsWhtKelSaid: I'm fed up w/ DC playing 3 card Monty w/ our tax $'s. It's time we the people play the Trump card, &amp; take back our country",False,thtswhtkelsaid fed playing card monty tax time people play trump card amp take back country,0.0,0.0,neutral
realDonaldTrump,"""@BrandonSawyer84: @realDonaldTrump will rule #SouthCarolinaPrimary! https://t.co/y0YNO1eyft""",False,brandonsawyer realdonaldtrump rule southcarolinaprimary,0.0,0.0,neutral
realDonaldTrump,"""@wino911:  #Trump2016 We know better than to trust the RNC https://t.co/EMcgtK25fE""   So cute!",False,wino trump know better trust rnc cute,0.75,0.5,positive
realDonaldTrump,Nevada: Reminder that today is the LAST day to register to vote in the February 23rd caucus!https://t.co/SDQGGhkyjI https://t.co/qYX7a2VpG9…,False,nevada reminder today last day register vote february caucus,0.06666666666666667,0.0,neutral
realDonaldTrump,"Thank you, South Carolina! We will MAKE AMERICA SAFE &amp; GREAT AGAIN!
https://t.co/8pfvTZngrZ https://t.co/QiO0nwcFSA",False,thank south carolina make america safe amp great,0.625,0.65,positive
realDonaldTrump,"""Get on Trump's List"" email from the RNC was not authorized. I am self funding my campaign! Do not pay. 
Email: https://t.co/6hKW7Ssxz4",False,get trump list email rnc authorized self funding campaign pay email,0.0,0.0,neutral
realDonaldTrump,"""@grammies28: @realDonaldTrump was right! Vote trump! Bring our jobs back. https://t.co/eUcpgNWqnr""  I told you so, only going to get worse",False,grammies realdonaldtrump right vote trump bring jobs back told going get worse,0.37857142857142856,-0.038095238095238106,negative
realDonaldTrump,"""@Elvisfan1976: @NRSC stop sending me emails asking me to donate and get a free DonaldTrump sticker. I support him and he's self funding!",False,elvisfan nrsc stop sending emails asking donate get free donaldtrump sticker support self funding,0.8,0.4,positive
realDonaldTrump,"""@dj4k4000: @realDonaldTrump @CNN Trump will be our next POTUS..every American will benefit positivey from this.""",False,djk realdonaldtrump cnn trump next potus every american benefit positivey,0.0,0.0,neutral
realDonaldTrump,"""@nellalda: @DonaldJTrump45 @realDonaldTrump @Reince They are all going crazy! We the people do not care at all! We are with Trump!!""",False,nellalda donaldjtrump realdonaldtrump reince going crazy people care trump,0.9,-0.6,negative
realDonaldTrump,"""@Bonfiredesigns: @StellaDean Let's Get United In America With @realDonaldTrump https://t.co/a04Hne16Gp""",False,bonfiredesigns stelladean let get united america realdonaldtrump,0.0,0.0,neutral
realDonaldTrump,"A very big thank you to Bill Donohue, head of The Catholic League, for the wonderful interview on @CNN and article in Newsmax! Great insight",False,big thank bill donohue head catholic league wonderful interview cnn article newsmax great insight,0.4875,0.45,positive
realDonaldTrump,"Totally unauthorized, do not pay. I am self funding my campaign! Notice has just been withdrawn. #Trump2016
#MakeAmericaGreatAgain",False,totally unauthorized pay self funding campaign notice withdrawn trump makeamericagreatagain,0.75,0.0,neutral
realDonaldTrump,"The RNC, which is probably not on my side, just illegally put out a fundraising notice saying Trump wants you to contribute to the RNC.",False,rnc probably side illegally put fundraising notice saying trump wants contribute rnc,0.3,-0.15,negative
realDonaldTrump,"Now an additional 600-700 jobs in America (2,000) being eliminated for move to Mexico- via Hartford Courant. https://t.co/bOIYQLqGRG",False,additional jobs america eliminated move mexico via hartford courant,0.0,0.0,neutral
realDonaldTrump,"""@jd4160: Nice column by Bill Donahue, head of Catholic League. He's a blue collar New Yorker and gets it https://t.co/cbUPNuGnUB""",False,nice column bill donahue head catholic league blue collar new yorker gets,0.4136363636363637,0.18409090909090908,positive
realDonaldTrump,"I am the only one who can fix this. Very sad. Will not happen under my watch! #MakeAmericaGreatAgain 
https://t.co/8MQ4imuTTi",False,one fix sad happen watch makeamericagreatagain,1.0,-0.5,negative
realDonaldTrump,Just got back from Tampa. It was an amazing evening with an even more amazing crowd - fantastic people! Will be in South Carolina tomorrow.,False,got back tampa amazing evening even amazing crowd fantastic people south carolina tomorrow,0.675,0.4,positive
realDonaldTrump,Word is that little Morty Zuckerman’s @NYDailyNews loses more than $50 million per year---can that be possible?,False,word little morty zuckerman nydailynews loses million per year possible,0.5333333333333333,-0.1625,negative
realDonaldTrump,When little Morty Zuckerman closes his failing @NYDailyNews will I at least be given some credit? Will happen soon.,False,little morty zuckerman closes failing nydailynews least given credit happen soon,0.45,-0.24375,negative
realDonaldTrump,"11,000 inside venue tonight in Tampa! Broke record set by Elton John in 1988 w/out musical instruments! Another 5,000 outside. Will be back!",False,inside venue tonight tampa broke record set elton john musical instruments another outside back,0.016666666666666666,0.0,neutral
realDonaldTrump,"I will end illegal immigration and protect our borders! We need to MAKE AMERICA SAFE &amp; GREAT AGAIN! #Trump2016
https://t.co/wd3LlMz01I",False,end illegal immigration protect borders need make america safe amp great trump,0.5833333333333334,0.26666666666666666,positive
realDonaldTrump,#MakeAmericaGreatAgain! https://t.co/7zuMD4oxUq,False,makeamericagreatagain,0.0,0.0,neutral
realDonaldTrump,"Millions of $'s of false ads,  paid for by lobbyists-special interests of cheater @SenTedCruz  and sleepy @JebBush, are now running in S.C.",False,millions false ads paid lobbyists special interests cheater sentedcruz sleepy jebbush running,0.5857142857142856,-0.021428571428571463,negative
realDonaldTrump,"""@copyover2001: @realDonaldTrump   Do Americans really want a Canadian-born president? First non native born in history?""",False,copyover realdonaldtrump americans really want canadian born president first non native born history,0.26666666666666666,0.225,positive
realDonaldTrump,"""@by @tedcruz good I want to see the court decide what I was always told ""natural born"" means - born on American soil""",False,tedcruz good want see court decide always told natural born means born american soil,0.3333333333333333,0.26666666666666666,positive
realDonaldTrump,"""@hillx123: @tedcruz you have just been put on notice @realDonaldTrump We Stand with you... #MakeAmericaGreatAgain"" Thankyou.",False,hillx tedcruz put notice realdonaldtrump stand makeamericagreatagain thankyou,0.0,0.0,neutral
realDonaldTrump,"Last time lightweight @JebBush tried to knock off @marcorubio he made a total fool of himself. If he doesn't do better this time, he is out!",False,last time lightweight jebbush tried knock marcorubio made total fool better time,0.4388888888888889,0.16666666666666666,positive
realDonaldTrump,"If @TedCruz doesn’t clean up his act, stop cheating, &amp; doing negative ads, I have standing to sue him for not being a natural born citizen.",False,tedcruz clean act stop cheating amp negative ads standing sue natural born citizen,0.5,0.05555555555555557,positive
realDonaldTrump,Lightweight @JebBush is spending a fortune of special interest against me in SC. False advertising- desperate and sad!,False,lightweight jebbush spending fortune special interest false advertising desperate sad,0.7928571428571428,-0.2857142857142857,negative
realDonaldTrump,"After hearing the news that they would not be able to extort $1M from me, they went hostile w/ a series of incorrect &amp; ill-informed ads.",False,hearing news would able extort went hostile series incorrect amp ill informed ads,0.8125,0.0,neutral
realDonaldTrump,"Nothing conservative about the Club for Growth coming into my office and demanding a $1M contribution, which naturally, they did not get.",False,nothing conservative club growth coming office demanding contribution naturally get,0.4,0.1,positive
realDonaldTrump,"You must be registered Republican by February 16th to vote TRUMP in the Florida primary. https://t.co/xZzUkjV3lL
https://t.co/lPuprzJBQ5",False,must registered republican february vote trump florida primary,0.5,0.4,positive
realDonaldTrump,"The failing @NYDailyNews, destroyed by little Morty Zuckerman, is preparing to close and save face by going online. It's dead!",False,failing nydailynews destroyed little morty zuckerman preparing close save face going online dead,0.45,-0.19375,negative
realDonaldTrump,"NEVADA! Tomorrow is the deadline to register Republican.

Visit: https://t.co/bHZ4JVckOp

Message from @IvankaTrump: https://t.co/SZTq1QOXEg",False,nevada tomorrow deadline register republican visit message ivankatrump,0.0,0.0,neutral
realDonaldTrump,How can Ted Cruz be an Evangelical Christian when he lies so much and is so dishonest?,False,ted cruz evangelical christian lies much dishonest,0.25,-0.15,negative
realDonaldTrump,"Lying Cruz put out a statement, “Trump &amp; Rubio are w/Obama on gay marriage."" Cruz is the worst liar, crazy or very dishonest. Perhaps all 3?",False,lying cruz put statement trump amp rubio obama gay marriage cruz worst liar crazy dishonest perhaps,0.7458333333333333,-0.3708333333333333,negative
realDonaldTrump,Weak JEB getting thrown out by management during speech. Do you think he will be this tough on Putin &amp; others?  https://t.co/Tqej1euLVL,False,weak jeb getting thrown management speech think tough putin amp others,0.7291666666666667,-0.3819444444444444,negative
realDonaldTrump,"THANK YOU- Baton Rouge, Louisiana! WE will #MakeAmericaGreatAgain! #Trump2016 https://t.co/XV7EIe7A2l",False,thank baton rouge louisiana makeamericagreatagain trump,0.0,0.0,neutral
realDonaldTrump,"Just landed in Baton Rouge, Louisiana. Reports are out that lines are three quarters of a mile to get in. Wow! #MakeAmericaGreatAgain",False,landed baton rouge louisiana reports lines three quarters mile get wow makeamericagreatagain,1.0,0.1,positive
realDonaldTrump,Cruz caught cold in lie after denial of push polls like lies w/ @RealBenCarson. How can he preach Christian values? https://t.co/p3yGL02ABA,False,cruz caught cold lie denial push polls like lies realbencarson preach christian values,0.5,-0.3,negative
realDonaldTrump,"""@truthinvest: @CNN @tedcruz @realDonaldTrump Ted Cruz is the definition of sleaze. Just ask @RealBenCarson""",False,truthinvest cnn tedcruz realdonaldtrump ted cruz definition sleaze ask realbencarson,0.0,0.0,neutral
realDonaldTrump,"Heading to Baton Rouge, Louisiana for a speech. Expecting a very large crowd! See you soon. #Trump2016 
#MakeAmericaGreatAgain",False,heading baton rouge louisiana speech expecting large crowd see soon trump makeamericagreatagain,0.42857142857142855,0.21428571428571427,positive
realDonaldTrump,"We are getting reports from many voters that the Cruz people are back to doing very sleazy and dishonest ""pushpolls"" on me. We are watching!",False,getting reports many voters cruz people back sleazy dishonest pushpolls watching,0.3333333333333333,0.06666666666666667,positive
realDonaldTrump,Jeb failed as Jeb! He gave up and enlisted Mommy and his brother (who got us into the quicksand of Iraq). Spent $120 million.Weak-no chance!,False,jeb failed jeb gave enlisted mommy brother got quicksand iraq spent million weak chance,0.3416666666666666,-0.325,negative
realDonaldTrump,He (or she) who hesitates is lost: MAKE AMERICA GREAT AGAIN!,False,hesitates lost make america great,0.75,0.8,positive
realDonaldTrump,"Remember, it was the Republican Party, with the help of Conservatives, that made so many promises to their base, BUT DIDN'T KEEP THEM! Hi DT",False,remember republican party help conservatives made many promises base keep,0.75,-0.15000000000000002,negative
realDonaldTrump,".@MarkHalperin showed a focus group on @Morning_Joe me using a very bad word. I never said the word, left an open blank. Please apologize!",False,markhalperin showed focus group morning_joe using bad word never said word left open blank please apologize,0.29166666666666663,-0.17499999999999996,negative
realDonaldTrump,"Jeb Bush spent more than $40,000,000 in New Hampshire to come in 4 or 5, I spent $3,000,000 to come in 1st. Big difference in capability!",False,jeb bush spent new hampshire come spent come big difference capability,0.18863636363636363,-0.015909090909090914,negative
realDonaldTrump,There are no buyers for the worthless @NYDailyNews but little Mort Zuckerman is frantically looking. It is bleeding red ink - a total loser!,False,buyers worthless nydailynews little mort zuckerman frantically looking bleeding red ink total loser,0.5375,-0.246875,negative
realDonaldTrump,I have been consistent in my opposition to Common Core. Get rid of Common Core--- keep education local!,False,consistent opposition common core get rid common core keep education local,0.3125,-0.0875,negative
realDonaldTrump,"THANK YOU- Clemson, South Carolina! #MakeAmericaGreatAgain #SCPrimary https://t.co/FgACmaFxxc",False,thank clemson south carolina makeamericagreatagain scprimary,0.0,0.0,neutral
realDonaldTrump,"""@HARyder: Which is it @realDonaldTrump ?Are you planning on getting rid of Common Core or keeping it?  Get rid of it fast.",False,haryder realdonaldtrump planning getting rid common core keeping get rid fast,0.55,-0.04999999999999999,negative
realDonaldTrump,I was referring to the fact that Jeb Bush wants to keep common core.,False,referring fact jeb bush wants keep common core,0.3,-0.04999999999999999,negative
realDonaldTrump,Big speech tonight in South Carolina - 7:00 P.M. Tremendous crowd!,False,big speech tonight south carolina tremendous crowd,0.55,0.16666666666666666,positive
realDonaldTrump,"So funny, Jeb Bush called me a ""highly gifted politician and a great entertainer"" - I assume that is a compliment!",False,funny jeb bush called highly gifted politician great entertainer assume compliment,0.9166666666666666,0.5166666666666667,positive
realDonaldTrump,Such a great experience in New Hampshire - amazing people! Will be leaving for a big event in South Carolina today.,False,great experience new hampshire amazing people leaving big event south carolina today,0.5511363636363636,0.38409090909090915,positive
realDonaldTrump,"Like the worthless @NYDailyNews, looks like @politico will be going out of business. Bad reporting- no money, no cred!",False,like worthless nydailynews looks like politico going business bad reporting money cred,0.7833333333333333,-0.75,negative
realDonaldTrump,"Worthless @NYDailyNews, which dopey Mort Zuckerman, is desperately trying to sell, has no buyer! Liabilities are massive!",False,worthless nydailynews dopey mort zuckerman desperately trying sell buyer liabilities massive,0.9666666666666667,-0.4666666666666666,negative
realDonaldTrump,"Dopey Mort Zuckerman, owner of the worthless @NYDailyNews, has a major inferiority complex. Paper will close soon!",False,dopey mort zuckerman owner worthless nydailynews major inferiority complex paper close soon,0.6,-0.3458333333333334,negative
realDonaldTrump,"""@MarkHalperin: My report card grades for the 2 New Hampshire winners: DonaldTrump A: v strong energy/close. BernieSanders B+: went too long",False,markhalperin report card grades new hampshire winners donaldtrump strong energy close berniesanders went long,0.5292929292929293,0.17323232323232318,positive
realDonaldTrump,"Thank you to the people of  New Hampshire, I love you! Now, off to South Carolina.",False,thank people new hampshire love south carolina,0.5272727272727272,0.3181818181818182,positive
realDonaldTrump,"Thank you, New Hampshire! Departing with my amazing family now! #FITN #NHPrimary
https://t.co/rbFfcq8gQq https://t.co/73aoZk8uMG",False,thank new hampshire departing amazing family fitn nhprimary,0.6772727272727272,0.3681818181818182,positive
realDonaldTrump,We will stop heroin and other drugs from coming into New Hampshire from our open southern border. We will build a WALL and have security.,False,stop heroin drugs coming new hampshire open southern border build wall security,0.3181818181818182,0.04545454545454545,positive
realDonaldTrump,We will immediately repeal and replace ObamaCare - and nobody can do that like me. We will save $'s and have much better healthcare!,False,immediately repeal replace obamacare nobody like save much better healthcare,0.5,0.5,positive
realDonaldTrump,"ISIS is making big threats today - no respect for U.S.A. or our ""leader"" - If I win it will be a very different story,with very fast results",False,isis making big threats today respect leader win different story fast results,0.42500000000000004,0.25,positive
realDonaldTrump,New Hampshire vote today -  MAKE AMERICA GREAT AGAIN!,False,new hampshire vote today make america great,0.6022727272727273,0.4681818181818182,positive
realDonaldTrump,"You can find your polling locations at: 
https://t.co/BmZyKQOZJJ #FITN #NHPrimary #VoteTrumpNH https://t.co/8lREIqhIuN",False,find polling locations fitn nhprimary votetrumpnh,0.0,0.0,neutral
realDonaldTrump,"A message to the great people of New Hampshire on this important day! #VoteTrumpNH 
Video: https://t.co/7S2f2GSMB8 https://t.co/9WwRWnvqiv",False,message great people new hampshire important day votetrumpnh video,0.7348484848484849,0.4454545454545455,positive
realDonaldTrump,"Thank you for a great night at the Verizon Wireless Arena- New Hampshire! #VoteTrumpNH
#MakeAmericaGreatAgain #FITN https://t.co/pbt7gDaw7y",False,thank great night verizon wireless arena new hampshire votetrumpnh makeamericagreatagain fitn,0.6022727272727273,0.4681818181818182,positive
realDonaldTrump,MAKE AMERICA GREAT AGAIN!,False,make america great,0.75,0.8,positive
realDonaldTrump,I will be interviewed on @foxandfriends at 8:40. A.M. Enjoy!,False,interviewed foxandfriends enjoy,0.5,0.4,positive
realDonaldTrump,The polls are now showing that I am the best to win the GENERAL ELECTION. States that are never in play for Repubs will be won by me. Great!,False,polls showing best win general election states never play repubs great,0.4875,0.6625000000000001,positive
realDonaldTrump,No-one has done more for people with disabilities than me. I have spent many millions of dollars to help out-and am happy to have done so!,False,one done people disabilities spent many millions dollars help happy done,0.5333333333333333,0.4000000000000001,positive
realDonaldTrump,"I know the ""Governors"" and Jeb Bush, who has gone nasty with lies, is by far the weakest of the lot. His family used private eminent domain!",False,know governors jeb bush gone nasty lies far weakest lot family used private eminent domain,0.7916666666666666,-0.3,negative
